Date,US_High_Yield,lag,return
1983/07/29,98.21,,
1983/08/31,99.41,98.21,0.012144669054371171
1983/09/30,101.94,99.41,0.02513169268784221
1983/10/31,102.91,101.94,0.009470414936104454
1983/11/30,103.62,102.91,0.00687554153864145
1983/12/30,102.92,103.62,-0.006778373973098439
1984/01/31,106.56,102.92,0.03475621937853557
1984/02/28,105.64,106.56,-0.008671119363147461
1984/02/29,105.64,105.64,0.0
1984/03/30,104.66,105.64,-0.009320086484869705
1984/04/30,103.31,104.66,-0.0129828240827079
1984/05/31,99.37,103.31,-0.03888391961808235
1984/06/29,100.93,99.37,0.015576950007496926
1984/07/31,103.3,100.93,0.023210168874824078
1984/08/31,105.95,103.3,0.025329908588715533
1984/09/28,108.41,105.95,0.02295305095889244
1984/10/31,111.98,108.41,0.032399948247546995
1984/11/30,113.0,111.98,0.009067534791593168
1984/12/31,112.9,113.0,-0.000885347556724092
1985/01/31,117.19,112.9,0.03729407811489427
1985/02/28,118.67,117.19,0.012549982406536486
1985/03/29,119.18,118.67,0.004288423641785499
1985/04/30,121.36,119.18,0.018126379721444152
1985/05/31,126.5,121.36,0.041480973127297815
1985/06/28,128.1,126.5,0.012568900735113964
1985/07/31,129.18,128.1,0.008395571701638183
1985/08/30,131.78,129.18,0.019927084881346424
1985/09/30,133.04,131.78,0.009515969398998791
1985/10/31,133.39,133.04,0.002627333268280019
1985/11/29,136.71,133.39,0.02458472579094817
1985/12/31,141.85,136.71,0.03690826731095953
1986/01/31,143.72,141.85,0.013096800990457957
1986/02/28,149.25,143.72,0.03775579002739349
1986/03/31,154.99,149.25,0.03773784643624811
1986/04/30,157.45,154.99,0.01574734883807416
1986/05/30,159.18,157.45,0.010927689830669607
1986/06/30,160.95,159.18,0.011058120367113844
1986/07/31,159.34,160.95,-0.010053473792597245
1986/08/29,161.79,159.34,0.015258914065025664
1986/09/30,163.73,161.79,0.011919531634155156
1986/10/31,167.53,163.73,0.022943710054040167
1986/11/28,167.08,167.53,-0.002689700076466295
1986/12/31,166.6,167.08,-0.0028770098962320745
1987/01/30,173.49,166.6,0.0405242311054943
1987/02/27,177.17,173.49,0.02098976277410891
1987/03/31,178.39,177.17,0.006862441150830456
1987/04/30,172.19,178.39,-0.03537364646508134
1987/05/29,173.43,172.19,0.007175541464399693
1987/06/30,175.65,173.43,0.012719318949341307
1987/07/31,176.12,175.65,0.0026722021757175085
1987/08/31,177.21,176.12,0.0061698890997003986
1987/09/30,171.63,177.21,-0.03199447303870695
1987/10/30,166.02,171.63,-0.0332327339216576
1987/11/30,170.8,166.02,0.028385018327580447
1987/12/31,174.91,170.8,0.023778274564501878
1988/01/29,180.76,174.91,0.03289862862410686
1988/02/29,186.61,180.76,0.031850693002302144
1988/03/31,184.67,186.61,-0.010450429087599744
1988/04/29,186.08,184.67,0.007606240312573398
1988/05/31,186.36,186.08,0.0015035981782416385
1988/06/30,189.08,186.36,0.01448991897644003
1988/07/29,190.32,189.08,0.006536660069666134
1988/08/31,190.04,190.32,-0.001472289675981564
1988/09/30,192.43,190.04,0.012497874913747431
1988/10/31,194.76,192.43,0.012035580082032205
1988/11/30,195.91,194.76,0.00588733878544101
1988/12/30,196.83,195.91,0.004685041924954447
1989/01/31,200.3,196.83,0.017475830646876744
1989/02/28,200.74,200.3,0.0021942957138820773
1989/03/31,199.17,200.74,-0.007851806986476362
1989/04/28,200.01,199.17,0.004208633898900693
1989/05/31,203.89,200.01,0.019213267430804315
1989/06/30,206.42,203.89,0.012332295408904237
1989/07/31,206.15,206.42,-0.0013088689848785862
1989/08/31,206.85,206.15,0.0033898337545119617
1989/09/29,203.37,206.85,-0.016966912796436695
1989/10/31,198.55,203.37,-0.023986022533723173
1989/11/30,198.16,198.55,-0.0019661723961563737
1989/12/29,198.47,198.16,0.001563170023063165
1990/01/31,194.21,198.47,-0.0216979073668071
1990/02/28,190.2,194.21,-0.020863897726070668
1990/03/30,195.19,190.2,0.025897293047229653
1990/04/30,194.86,195.19,-0.0016920911613240719
1990/05/31,198.62,194.86,0.01911209947801673
1990/06/29,203.42,198.62,0.023879355722238316
1990/07/31,208.9,203.42,0.026582861365069377
1990/08/31,197.01,208.9,-0.05860117969152867
1990/09/28,182.63,197.01,-0.07579224066704082
1990/10/31,173.04,182.63,-0.05393946655914661
1990/11/30,178.44,173.04,0.030729628615260296
1990/12/31,179.44,178.44,0.005588479951889269
1991/01/31,184.37,179.44,0.02710371787034571
1991/02/28,204.54,184.37,0.10381894729556773
1991/03/28,216.59,204.54,0.05724261007153775
1991/03/29,216.59,216.59,0.0
1991/04/30,225.47,216.59,0.040180946949016416
1991/05/31,225.88,225.47,0.0018167724062152502
1991/06/28,232.56,225.88,0.029144371445984696
1991/07/31,240.0,232.56,0.03149066709137038
1991/08/30,245.52,240.0,0.022739486969489242
1991/09/30,248.94,245.52,0.01383349326135086
1991/10/31,257.25,248.94,0.03283647114132737
1991/11/29,258.59,257.25,0.005195421115656629
1991/12/31,262.31,258.59,0.01428321460147064
1992/01/31,271.55,262.31,0.034619274049568105
1992/02/28,278.25,271.55,0.024373705674800128
1992/03/31,281.7,278.25,0.012322684726672861
1992/04/30,282.77,281.7,0.0037911714762186577
1992/05/29,286.76,282.77,0.01401178262612568
1992/06/30,289.46,286.76,0.0093714892247867
1992/07/31,293.83,289.46,0.014984250596520532
1992/08/31,297.68,293.83,0.013017715232388483
1992/09/30,300.71,297.68,0.010127261139770916
1992/10/30,296.47,300.71,-0.014200312297892204
1992/11/30,300.2,296.47,0.012502886319115447
1992/12/31,303.63,300.2,0.011360935669558536
1993/01/29,312.46,303.63,0.028666606114836846
1993/02/26,317.97,312.46,0.017480577723516966
1993/03/31,322.06,317.97,0.012780824882576702
1993/04/30,324.87,322.06,0.008687238718547263
1993/05/28,328.73,324.87,0.011811642831060176
1993/06/30,335.63,328.73,0.02077261759184701
1993/07/30,338.87,335.63,0.009607190275611188
1993/08/31,341.73,338.87,0.008404398573014227
1993/09/30,342.61,341.73,0.0025718224421966696
1993/10/29,349.55,342.61,0.02005383893586732
1993/11/30,351.23,349.55,0.004794666567066841
1993/12/31,355.6,351.23,0.012365224114688544
1994/01/31,363.32,355.6,0.021477484994263385
1994/02/28,362.37,363.32,-0.0026181993487162103
1994/03/31,348.68,362.37,-0.03851119314192175
1994/04/29,346.29,348.68,-0.006878021848444327
1994/05/31,346.47,346.29,0.0005196605001751564
1994/06/30,347.54,346.47,0.003083531499002312
1994/07/29,350.49,347.54,0.008452409103058223
1994/08/31,352.97,350.49,0.007050892088935612
1994/09/30,352.99,352.97,5.666043403440568e-5
1994/10/31,353.83,352.99,0.002376843879508428
1994/11/30,349.37,353.83,-0.012685039262813724
1994/12/30,351.94,349.37,0.007329173986784454
1995/01/31,356.71,351.94,0.01346242021137023
1995/02/28,368.94,356.71,0.033710902458447656
1995/03/31,372.91,368.94,0.01070307447275276
1995/04/28,382.4,372.91,0.025130077511059667
1995/05/31,393.12,382.4,0.02764772759562284
1995/06/30,395.62,393.12,0.00633924581506129
1995/07/31,400.62,395.62,0.012559192509902672
1995/08/31,401.87,400.62,0.0031153061370261526
1995/09/29,406.81,401.87,0.012217592741639471
1995/10/31,409.32,406.81,0.0061510002420561705
1995/11/30,412.93,409.32,0.008780840851742688
1995/12/29,419.42,412.93,0.015594717432676042
1996/01/31,426.8,419.42,0.017442714924625236
1996/02/29,427.14,426.8,0.0007963089162386083
1996/03/29,426.85,427.14,-0.0006791648875212886
1996/04/30,427.79,426.85,0.00219975750971102
1996/05/31,430.36,427.79,0.005989646759681833
1996/06/28,433.92,430.36,0.008238117586267357
1996/07/31,435.94,433.92,0.004644433888390864
1996/08/30,440.65,435.94,0.010746290345302612
1996/09/30,451.27,440.65,0.02381492044889999
1996/10/31,454.74,451.27,0.007659997057423595
1996/11/29,463.71,454.74,0.01953352978034406
1996/12/31,467.03,463.71,0.007134138601964324
1997/01/31,471.59,467.03,0.009716468593579997
1997/02/28,479.39,471.59,0.01640449834724933
1997/03/31,472.25,479.39,-0.0150059559935114
1997/04/30,477.23,472.25,0.010490048588660095
1997/05/30,487.44,477.23,0.021168650969959124
1997/06/30,494.2,487.44,0.013773087614270985
1997/07/31,507.77,494.2,0.02708829559355852
1997/08/29,506.62,507.77,-0.0022673734809641743
1997/09/30,516.66,506.62,0.019623802269024715
1997/10/31,517.12,516.66,0.0008899379565470156
1997/11/28,522.06,517.12,0.009507567913312087
1997/12/31,526.64,522.06,0.008734679353633368
1998/01/30,536.12,526.64,0.01784081345067534
1998/02/27,539.26,536.12,0.005839812761482044
1998/03/31,544.32,539.26,0.009339479835718478
1998/04/30,546.47,544.32,0.003942102117327373
1998/05/29,548.37,546.47,0.0034708302717980644
1998/06/30,550.34,548.37,0.003586027452405105
1998/07/31,553.47,550.34,0.005671281088756253
1998/08/07,554.64,553.47,0.002111704496451594
1998/08/10,552.75,554.64,-0.003413434896679668
1998/08/11,552.37,552.75,-0.0006877081492984161
1998/08/12,551.29,552.37,-0.0019571251014456337
1998/08/13,550.3,551.29,-0.001797402421098937
1998/08/14,550.0,550.3,-0.0005453058391964305
1998/08/17,548.59,550.0,-0.0025669281064297778
1998/08/18,547.5,548.59,-0.0019888884294303466
1998/08/19,547.3,547.5,-0.0003653635407836475
1998/08/20,547.53,547.3,0.00042015656016669567
1998/08/21,545.31,547.53,-0.004062814416922578
1998/08/24,545.06,545.31,-0.0004585599464048684
1998/08/25,545.13,545.06,0.00012841798236351565
1998/08/26,544.59,545.13,-0.0009910803586254957
1998/08/27,544.43,544.59,-0.0002938421721392359
1998/08/28,534.48,544.43,-0.01844506418108871
1998/08/31,522.93,534.48,-0.02184669972233788
1998/09/01,521.4,522.93,-0.0029301103954821883
1998/09/02,521.29,521.4,-0.00021099272153435322
1998/09/03,521.2,521.29,-0.00017266352717726363
1998/09/04,521.3,521.2,0.00019184652336967645
1998/09/08,521.72,521.3,0.0008053537280225953
1998/09/09,522.13,521.72,0.0007855535203029618
1998/09/10,522.13,522.13,0.0
1998/09/11,521.5,522.13,-0.0012073245815580336
1998/09/14,521.55,521.5,9.587268115307523e-5
1998/09/15,520.44,521.55,-0.002130539486705274
1998/09/16,520.4,520.44,-7.686099692527648e-5
1998/09/17,520.76,520.4,0.0006915363908461813
1998/09/18,521.03,520.76,0.0005183386403118107
1998/09/21,521.1,521.03,0.00013434024566105762
1998/09/22,521.41,521.1,0.0005947185334180816
1998/09/23,522.59,521.41,0.002260537361085113
1998/09/24,523.29,522.59,0.0013385858884813473
1998/09/25,523.35,523.29,0.00011465260273979538
1998/09/28,524.34,523.35,0.0018898725666147698
1998/09/29,524.49,524.34,0.00028603301015905913
1998/09/30,525.29,524.49,0.001524129160137555
1998/10/01,526.07,525.29,0.0014837926934765377
1998/10/02,525.73,526.07,-0.0006465107660060809
1998/10/05,526.2,525.73,0.0008935956409175105
1998/10/06,524.1,526.2,-0.003998862798072267
1998/10/07,522.66,524.1,-0.00275134874926497
1998/10/08,519.09,522.66,-0.006853878522188772
1998/10/09,513.41,519.09,-0.011002532299448475
1998/10/13,513.1,513.41,-0.0006039882892991955
1998/10/14,512.25,513.1,-0.0016579708289095052
1998/10/15,507.75,512.25,-0.008823586658515126
1998/10/16,509.44,507.75,0.0033228827554694362
1998/10/19,509.1,509.44,-0.0006676223076729215
1998/10/20,509.45,509.1,0.0006872515120033285
1998/10/21,510.59,509.45,0.002235207393111338
1998/10/22,511.22,510.59,0.0012331061152837108
1998/10/23,512.2,511.22,0.0019151478367360752
1998/10/26,513.06,512.2,0.0016776236304938408
1998/10/27,513.7,513.06,0.0012466400773032404
1998/10/28,513.78,513.7,0.00015572079293324492
1998/10/29,515.14,513.78,0.0026435501147101803
1998/10/30,514.53,515.14,-0.0011848457687664293
1998/11/02,514.51,514.53,-3.8871180911392855e-5
1998/11/03,514.92,514.51,0.0007965573602453091
1998/11/04,516.19,514.92,0.0024633659691302157
1998/11/05,516.46,516.19,0.0005229264632795605
1998/11/06,516.53,516.46,0.0001355289017457295
1998/11/09,519.14,516.53,0.005040226182744689
1998/11/10,519.86,519.14,0.001385948248798563
1998/11/12,521.61,519.86,0.0033606376506760682
1998/11/13,522.6,521.61,0.0018961708787044174
1998/11/16,525.6,522.6,0.0057241140838879545
1998/11/17,526.1,525.6,0.0009508415663610492
1998/11/18,526.73,526.1,0.0011967745508663086
1998/11/19,528.03,526.73,0.0024650169863598137
1998/11/20,528.4,528.03,0.0007004723741825813
1998/11/23,528.97,528.4,0.001078146826965387
1998/11/24,530.9,528.97,0.0036419601144901392
1998/11/25,532.55,530.9,0.00310311029954935
1998/11/27,534.58,532.55,0.0038046019673068088
1998/11/30,535.88,534.58,0.0024288635523035396
1998/12/01,536.48,535.88,0.0011190273091328251
1998/12/02,537.08,536.48,0.0011177764865895057
1998/12/03,537.03,537.08,-9.310033429787978e-5
1998/12/04,535.91,537.03,-0.002087722345706311
1998/12/07,535.96,535.91,9.329489590381712e-5
1998/12/08,536.46,535.96,0.0009324705548747758
1998/12/09,536.59,536.46,0.00024229998720670665
1998/12/10,536.54,536.59,-9.318535505720149e-5
1998/12/11,535.5,536.54,-0.0019402267196282352
1998/12/14,535.8,535.5,0.000560067222704852
1998/12/15,534.83,535.8,-0.0018120177193026166
1998/12/16,534.81,534.83,-3.739575932559802e-5
1998/12/17,534.88,534.81,0.00013087903990882666
1998/12/18,534.39,534.88,-0.0009165131992858733
1998/12/21,534.45,534.39,0.0001122712474517229
1998/12/22,533.92,534.45,-0.0009921657168909803
1998/12/23,533.54,533.92,-0.0007119705020359746
1998/12/24,533.42,533.54,-0.00022493814295998504
1998/12/28,534.08,533.42,0.0012365341154030318
1998/12/29,534.36,534.08,0.0005241286481405538
1998/12/30,534.84,534.36,0.0008978676248538875
1998/12/31,536.47,534.84,0.003043005773866625
1999/01/04,536.88,536.47,0.0007639633296516735
1999/01/05,537.14,536.88,0.0004841623155602548
1999/01/06,537.63,537.14,0.0009118230578630815
1999/01/07,537.99,537.63,0.0006693814050358071
1999/01/08,538.79,537.99,0.0014859119730967763
1999/01/11,539.12,538.79,0.0006122960364223218
1999/01/12,539.6,539.12,0.000889943695638884
1999/01/13,539.36,539.6,-0.00044487284784988645
1999/01/14,539.48,539.36,0.00022246116290602913
1999/01/15,539.3,539.48,-0.0003337103054752433
1999/01/19,539.92,539.3,0.0011489780919697878
1999/01/20,539.96,539.92,7.408230547500949e-5
1999/01/21,540.54,539.96,0.0010735771507768277
1999/01/22,540.58,540.54,7.399733613056014e-5
1999/01/25,541.35,540.58,0.0014233825293734625
1999/01/26,541.44,541.35,0.00016623722089637027
1999/01/27,542.62,541.44,0.0021770021327878197
1999/01/28,543.25,542.62,0.0011603600259473268
1999/01/29,544.43,543.25,0.002169756661771771
1999/02/01,544.05,544.43,-0.0006982214012891674
1999/02/02,543.82,544.05,-0.00042284464766417784
1999/02/03,543.51,543.82,-0.000570204093327753
1999/02/04,543.48,543.51,-5.519829990685565e-5
1999/02/05,545.0,543.48,0.002792887307121461
1999/02/08,545.53,545.0,0.0009720045147378897
1999/02/09,545.78,545.53,0.00045816496572559373
1999/02/10,545.55,545.78,-0.00042150404259988505
1999/02/11,545.76,545.55,0.00038485856922765294
1999/02/12,545.14,545.76,-0.0011366762613524983
1999/02/16,545.53,545.14,0.0007151567689991367
1999/02/17,545.48,545.53,-9.165818834855344e-5
1999/02/18,544.98,545.48,-0.0009170442474557561
1999/02/19,544.84,544.98,-0.0002569231630369373
1999/02/22,545.03,544.84,0.00034866544069434013
1999/02/23,544.58,545.03,-0.0008259836557744649
1999/02/24,543.67,544.58,-0.0016724102221044035
1999/02/25,540.32,543.67,-0.006180888504698778
1999/02/26,541.23,540.32,0.0016827704955639788
1999/03/01,540.35,541.23,-0.0016272493836462232
1999/03/02,540.04,540.35,-0.0005738668601296126
1999/03/03,539.19,540.04,-0.0015751974569919724
1999/03/04,538.99,539.19,-0.00037099557085884527
1999/03/05,539.34,538.99,0.0006491519521683031
1999/03/08,539.74,539.34,0.0007413723140476947
1999/03/09,540.85,539.74,0.002054433948887713
1999/03/10,541.4,540.85,0.0010164011039019982
1999/03/11,541.87,541.4,0.0008677430917352069
1999/03/12,541.94,541.87,0.0001291739328799224
1999/03/15,541.71,541.94,-0.0004244913089168634
1999/03/16,541.9,541.71,0.0003506796761696407
1999/03/17,542.06,541.9,0.0002952138476732813
1999/03/18,542.36,542.06,0.0005532911743673097
1999/03/19,543.97,542.36,0.0029641106823552477
1999/03/22,544.27,543.97,0.0005513489811068695
1999/03/23,544.43,544.27,0.0002939285407395076
1999/03/24,544.66,544.43,0.000422370976538744
1999/03/25,545.87,544.66,0.002219105382789799
1999/03/26,545.3,545.87,-0.0010447502256232255
1999/03/29,545.2,545.3,-0.00018340210963785353
1999/03/30,545.8,545.2,0.0010999084518603652
1999/03/31,546.39,545.8,0.001080398204323707
1999/04/01,546.46,546.39,0.000128105412628976
1999/04/05,547.5,546.46,0.0019013497994651019
1999/04/06,548.56,547.5,0.0019342012854526303
1999/04/07,549.13,548.56,0.001038544673327202
1999/04/08,549.87,549.13,0.001346679002430129
1999/04/09,551.71,549.87,0.0033406592552527314
1999/04/12,552.25,551.71,0.0009782963931082023
1999/04/13,552.99,552.25,0.0013390758759648236
1999/04/14,553.58,552.99,0.0010663583070362748
1999/04/15,554.12,553.58,0.0009749933064506777
1999/04/16,554.2,554.12,0.00014436263919925807
1999/04/19,555.05,554.2,0.0015325673497779135
1999/04/20,555.38,555.05,0.0005943643628416595
1999/04/21,555.58,555.38,0.00036004897054908724
1999/04/22,555.39,555.58,-0.00034204344285182486
1999/04/23,555.66,555.39,0.00048602674103737087
1999/04/26,555.82,555.66,0.00028790441772308384
1999/04/27,555.39,555.82,-0.0007739311587604547
1999/04/28,556.52,555.39,0.002032539304480885
1999/04/29,557.56,556.52,0.0018670118880095288
1999/04/30,556.98,557.56,-0.0010407882217888798
1999/05/03,557.13,556.98,0.00026927323317504914
1999/05/04,557.86,557.13,0.0013094289712105578
1999/05/05,557.79,557.86,-0.00012548738420115058
1999/05/06,557.15,557.79,-0.0011480439670181752
1999/05/07,555.48,557.15,-0.00300189866188294
1999/05/10,555.62,555.48,0.0002520025213588184
1999/05/11,554.77,555.62,-0.0015309939139029893
1999/05/12,554.61,554.77,-0.0002884494061712317
1999/05/13,554.41,554.61,-0.0003606788014076656
1999/05/14,552.95,554.41,-0.002636903709687388
1999/05/17,553.04,552.95,0.00016275011564026443
1999/05/18,553.05,553.04,1.8081711253614685e-5
1999/05/19,553.32,553.05,0.00048808265835109665
1999/05/20,551.68,553.32,-0.002968327971340834
1999/05/21,552.06,551.68,0.0006885679870514139
1999/05/24,552.45,552.06,0.0007061955368596884
1999/05/25,551.88,552.45,-0.001032300219351967
1999/05/26,551.8,551.88,-0.00014496955664711209
1999/05/27,549.56,551.8,-0.004067703727438143
1999/05/28,549.44,549.56,-0.00021838034663623773
1999/06/01,548.8,549.44,-0.001165501297435867
1999/06/02,547.93,548.8,-0.0015865348490313735
1999/06/03,547.22,547.93,-0.0012966262146250074
1999/06/04,547.23,547.22,1.8274018914077317e-5
1999/06/07,547.77,547.23,0.00098630144981815
1999/06/08,547.83,547.77,0.00010952902530192432
1999/06/09,547.62,547.83,-0.00038340408521175817
1999/06/10,547.16,547.62,-0.0008403515355972502
1999/06/11,546.05,547.16,-0.0020307175775062802
1999/06/14,546.62,546.05,0.001043316008866313
1999/06/15,546.54,546.62,-0.00014636466783013447
1999/06/16,546.51,546.54,-5.489227392629914e-5
1999/06/17,547.71,546.51,0.0021933440826815698
1999/06/18,547.67,547.71,-7.303401562541723e-5
1999/06/21,547.81,547.67,0.00025559572198829983
1999/06/22,547.8,547.81,-1.825467091443045e-5
1999/06/23,547.62,547.8,-0.00032864107213637084
1999/06/24,547.45,547.62,-0.00031048243740716686
1999/06/25,547.74,547.45,0.000529588485610688
1999/06/28,548.36,547.74,0.0011312837626551442
1999/06/29,548.35,548.36,-1.823636148223784e-5
1999/06/30,548.27,548.35,-0.00014590286542581765
1999/07/01,548.18,548.27,-0.00016416617301739933
1999/07/02,548.41,548.18,0.0004194822191934122
1999/07/06,548.85,548.41,0.0008019977463575856
1999/07/07,548.93,548.85,0.0001457486930744878
1999/07/08,549.5,548.93,0.0010378450172758846
1999/07/09,550.04,549.5,0.0009822290110683696
1999/07/12,552.5,550.04,0.004462430537163442
1999/07/13,553.17,552.5,0.001211934993275321
1999/07/14,553.62,553.17,0.0008131624333369558
1999/07/15,554.18,553.62,0.001011012904315045
1999/07/16,554.55,554.18,0.000667430327915497
1999/07/19,555.15,554.55,0.0010813734495238592
1999/07/20,555.28,555.15,0.00023414353105355445
1999/07/21,555.33,555.28,9.004060837547456e-5
1999/07/22,554.86,555.33,-0.0008467019664717412
1999/07/23,553.46,554.86,-0.002526347525294348
1999/07/26,553.1,553.46,-0.0006506651473046077
1999/07/27,553.2,553.1,0.00018078278997091246
1999/07/28,553.13,553.2,-0.00012654452124305493
1999/07/29,550.37,553.13,-0.005002275949675727
1999/07/30,550.47,550.37,0.00018167944528713065
1999/08/02,550.12,550.47,-0.0006360225184645074
1999/08/03,548.96,550.12,-0.0021108571363672723
1999/08/04,549.4,548.96,0.0008011945510331131
1999/08/05,548.61,549.4,-0.0014389671065222487
1999/08/06,547.92,548.61,-0.0012585156650013474
1999/08/09,545.29,547.92,-0.00481152765503623
1999/08/10,543.88,545.29,-0.0025891289471280388
1999/08/11,544.28,543.88,0.0007351860351727524
1999/08/12,543.81,544.28,-0.0008638991797207396
1999/08/13,543.76,543.81,-9.19481045542625e-5
1999/08/16,544.17,543.76,0.000753724999604799
1999/08/17,544.72,544.17,0.0010102031367233977
1999/08/18,544.79,544.72,0.00012849813236481822
1999/08/19,544.73,544.79,-0.00011014024535693778
1999/08/20,545.32,544.73,0.0010825192562098351
1999/08/23,545.85,545.32,0.0009714344083500137
1999/08/24,545.89,545.85,7.327752032093571e-5
1999/08/25,546.54,545.89,0.0011900077381739038
1999/08/26,546.39,546.54,-0.00027449150621183804
1999/08/27,545.89,546.39,-0.0009155162319620658
1999/08/30,545.83,545.89,-0.00010991829417861254
1999/08/31,544.39,545.83,-0.0026416701902558515
1999/09/01,543.83,544.39,-0.0010292037445225333
1999/09/02,543.58,543.83,-0.00045980817613333613
1999/09/03,544.24,543.58,0.0012134361952957917
1999/09/07,544.58,544.24,0.0006245293272550967
1999/09/08,543.24,544.58,-0.00246364412819311
1999/09/09,543.15,543.24,-0.00016568635610791915
1999/09/10,543.65,543.15,0.000920132563998699
1999/09/13,543.54,543.65,-0.00020235653450662028
1999/09/14,543.21,543.54,-0.0006073154085903809
1999/09/15,543.32,543.21,0.0002024794536286123
1999/09/16,543.51,543.32,0.00034964070173959527
1999/09/17,543.8,543.51,0.0005334265423408979
1999/09/20,544.08,543.8,0.0005147626690131801
1999/09/21,543.47,544.08,-0.0011217876216615963
1999/09/22,542.93,543.47,-0.00099410906566888
1999/09/23,542.68,542.93,-0.00046057056294479537
1999/09/24,542.74,542.68,0.0001105562824728068
1999/09/27,542.92,542.74,0.00033159553018347054
1999/09/28,542.55,542.92,-0.0006817323635477379
1999/09/29,541.8,542.55,-0.0013833174152217964
1999/09/30,540.47,541.8,-0.002457798274956957
1999/10/01,539.62,540.47,-0.0015739432370915907
1999/10/04,540.42,539.62,0.0014814268847596068
1999/10/05,540.23,540.42,-0.0003516402201588775
1999/10/06,540.34,540.23,0.000203596250829996
1999/10/07,539.55,540.34,-0.001463112244634246
1999/10/08,539.82,539.55,0.0005002918473397955
1999/10/12,541.44,539.82,0.002996506320720904
1999/10/13,540.09,541.44,-0.002496464640162621
1999/10/14,539.74,540.09,-0.0006482502102302945
1999/10/15,539.9,539.74,0.0002963950968304374
1999/10/18,539.93,539.9,5.556430180231331e-5
1999/10/19,539.37,539.93,-0.0010377097197302732
1999/10/20,539.18,539.37,-0.0003523248842709492
1999/10/21,539.11,539.18,-0.0001298352022152116
1999/10/22,538.28,539.11,-0.0015407608464865774
1999/10/25,538.43,538.28,0.0002786265586287584
1999/10/26,538.13,538.43,-0.0005573307716533193
1999/10/27,538.01,538.13,-0.0002230193106793621
1999/10/28,538.4,538.01,0.0007246309808817131
1999/10/29,536.88,538.4,-0.0028271724805346565
1999/11/01,536.96,536.88,0.000148997988802968
1999/11/02,537.32,536.96,0.0006702163560259322
1999/11/03,537.7,537.32,0.0007069636208196783
1999/11/04,539.47,537.7,0.0032863922928694222
1999/11/05,540.18,539.47,0.0013152412399390911
1999/11/08,540.72,540.18,0.0009991674436582443
1999/11/09,541.26,540.72,0.0009981701045038704
1999/11/10,541.31,541.26,9.237277965468138e-5
1999/11/12,541.05,541.31,-0.00048043165860001125
1999/11/15,541.03,541.05,-3.6965843564829015e-5
1999/11/16,541.05,541.03,3.6965843564829015e-5
1999/11/17,540.98,541.05,-0.0001293864312401638
1999/11/18,540.75,540.98,-0.00042524475324867694
1999/11/19,541.29,540.75,0.0009981147551485492
1999/11/22,541.52,541.29,0.0004248206120349707
1999/11/23,541.69,541.52,0.0003138818906691654
1999/11/24,541.81,541.69,0.00022150438484658252
1999/11/26,542.19,541.81,0.000701107039788873
1999/11/29,543.18,542.19,0.001824263199747378
1999/11/30,543.19,543.18,1.840993400126223e-5
1999/12/01,543.15,543.19,-7.364176964586022e-5
1999/12/02,543.2,543.15,9.205136472711928e-5
1999/12/03,543.91,543.2,0.0013062157480847603
1999/12/06,545.71,543.91,0.0033039071187568325
1999/12/07,546.24,545.71,0.0009707404947478793
1999/12/08,546.41,546.24,0.0003111700935738426
1999/12/09,546.71,546.41,0.0005488876016022104
1999/12/10,547.32,546.71,0.0011151432103577719
1999/12/13,548.77,547.32,0.0026457696828634525
1999/12/14,548.3,548.77,-0.0008568277844709371
1999/12/15,548.92,548.3,0.0011301289914298351
1999/12/16,548.72,548.92,-0.0003644182103661464
1999/12/17,548.77,548.72,9.111700340724838e-5
1999/12/20,548.85,548.77,0.00014576993885206946
1999/12/21,548.6,548.85,-0.00045560162982205554
1999/12/22,548.55,548.6,-9.114524000342072e-5
1999/12/23,548.6,548.55,9.114524000342072e-5
1999/12/27,548.88,548.6,0.0005102598791317803
1999/12/28,548.87,548.88,-1.821908449084475e-5
1999/12/29,549.36,548.87,0.0008923450142770406
1999/12/30,549.19,549.36,-0.0003094988873648674
1999/12/31,549.3,549.19,0.00020027492351815113
2000/01/03,548.29,549.3,-0.0018403962956607955
2000/01/04,547.66,548.29,-0.0011496876123793243
2000/01/05,546.83,547.66,-0.0015166884285964244
2000/01/06,547.01,546.83,0.0003291157785865195
2000/01/07,546.73,547.01,-0.0005120046923705601
2000/01/10,546.54,546.73,-0.00034758111338017983
2000/01/11,546.04,546.54,-0.0009152648499970439
2000/01/12,545.97,546.04,-0.0001282039543513136
2000/01/13,545.91,545.97,-0.00010990218716422362
2000/01/14,545.75,545.91,-0.0002931315632075382
2000/01/18,545.68,545.75,-0.00012827208358956455
2000/01/19,545.77,545.68,0.0001649182284184647
2000/01/20,545.55,545.77,-0.0004031814737750494
2000/01/21,545.47,545.55,-0.00014665175733430402
2000/01/24,546.77,545.47,0.0023804303337460198
2000/01/25,546.7,546.77,-0.00012803277656558976
2000/01/26,546.58,546.7,-0.0002195229044374969
2000/01/27,546.77,546.58,0.00034755568100308665
2000/01/28,547.16,546.77,0.0007130255437246547
2000/01/31,546.93,547.16,-0.00042044073776104085
2000/02/01,547.38,546.93,0.0008224361019548709
2000/02/02,547.37,547.38,-1.8269011190064077e-5
2000/02/03,548.04,547.37,0.0012232864106600516
2000/02/04,547.84,548.04,-0.0003650034715851902
2000/02/07,547.65,547.84,-0.00034687674356703724
2000/02/08,548.25,547.65,0.0010949905282418015
